Tempo_s,Ciclo_CPU,Referencia_Motor,Vel_Real
159612.0,0.0,0.0,0.0
161320.0,0.0,0.0,0.0
163012.0,0.0,0.0,0.0
164720.0,0.0,0.0,0.0
166412.0,0.0,0.0,0.0
168120.0,0.0,0.0,0.0
169812.0,0.0,0.0,0.0
171520.0,0.0,0.0,0.0
173212.0,0.0,0.0,0.0
174920.0,0.0,0.0,0.0
176612.0,0.0,0.0,0.0
178320.0,0.0,0.0,0.0
180012.0,0.0,0.0,0.0
181720.0,0.0,0.0,0.0
183412.0,0.0,0.0,0.0
185120.0,0.0,0.0,0.0
186812.0,0.0,0.0,0.0
188520.0,0.0,0.0,0.0
190212.0,0.0,0.0,0.0
191920.0,0.0,0.0,0.0
193612.0,0.0,0.0,0.0
195320.0,0.0,0.0,0.0
197012.0,0.0,0.0,0.0
198720.0,0.0,0.0,0.0
200412.0,0.0,0.0,0.0
202120.0,0.0,0.0,0.0
203812.0,0.0,0.0,0.0
205552.0,0.0,0.0,0.0
207212.0,0.0,0.0,0.0
208928.0,0.0,0.0,0.0
210612.0,0.0,0.0,0.0
212320.0,0.0,0.0,0.0
214012.0,0.0,0.0,0.0
215720.0,0.0,0.0,0.0
217412.0,0.0,0.0,0.0
219120.0,0.0,0.0,0.0
220812.0,0.0,0.0,0.0
222520.0,0.0,0.0,0.0
224212.0,0.0,0.0,0.0
225920.0,0.0,0.0,0.0
227612.0,0.0,0.0,0.0
229320.0,0.0,0.0,0.0
231012.0,0.0,0.0,0.0
232720.0,0.0,0.0,0.0
234412.0,0.0,0.0,0.0
236120.0,0.0,0.0,0.0
237812.0,0.0,0.0,0.0
239520.0,0.0,0.0,0.0
241212.0,0.0,0.0,0.0
242920.0,0.0,0.0,0.0
244612.0,0.0,0.0,0.0
246320.0,0.0,0.0,0.0
248012.0,0.0,0.0,0.0
249720.0,0.0,0.0,0.0
251412.0,0.0,0.0,0.0
253120.0,0.0,0.0,0.0
254812.0,0.0,0.0,0.0
256632.0,0.0,0.0,0.0
258212.0,0.0,0.0,0.0
259920.0,0.0,0.0,0.0
261612.0,0.0,0.0,0.0
263320.0,0.0,0.0,0.0
265012.0,0.0,0.0,0.0
266720.0,0.0,0.0,0.0
268412.0,0.0,0.0,0.0
270120.0,0.0,0.0,0.0
271812.0,0.0,0.0,0.0
273520.0,0.0,0.0,0.0
275212.0,0.0,0.0,0.0
276920.0,0.0,0.0,0.0
278612.0,0.0,0.0,0.0
280320.0,0.0,0.0,0.0
282012.0,0.0,0.0,0.0
283720.0,0.0,0.0,0.0
285412.0,0.0,0.0,0.0
287120.0,0.0,0.0,0.0
288812.0,0.0,0.0,0.0
290520.0,0.0,0.0,0.0
292212.0,0.0,0.0,0.0
293924.0,0.0,0.0,0.0
295612.0,0.0,0.0,0.0
297320.0,0.0,0.0,0.0
299020.0,0.0,0.0,0.0
300720.0,0.0,0.0,0.0
302412.0,0.0,0.0,0.0
304120.0,0.0,0.0,0.0
305812.0,0.0,0.0,0.0
307552.0,0.0,0.0,0.0
309212.0,0.0,0.0,0.0
310920.0,0.0,0.0,0.0
312612.0,0.0,0.0,0.0
314320.0,0.0,0.0,0.0
316012.0,0.0,0.0,0.0
317720.0,0.0,0.0,0.0
319412.0,0.0,0.0,0.0
321120.0,0.0,0.0,0.0
322812.0,0.0,0.0,0.0
324520.0,0.0,0.0,0.0
326212.0,0.0,0.0,0.0
327920.0,0.0,0.0,0.0
329612.0,0.0,0.0,0.0
331320.0,0.0,0.0,0.0
333012.0,0.0,0.0,0.0
334720.0,0.0,0.0,0.0
336412.0,0.0,0.0,0.0
338120.0,0.0,0.0,0.0
339812.0,0.0,0.0,0.0
341520.0,0.0,0.0,0.0
343212.0,0.0,0.0,0.0
344920.0,0.0,0.0,0.0
346612.0,0.0,0.0,0.0
348320.0,0.0,0.0,0.0
350012.0,0.0,0.0,0.0
351720.0,0.0,0.0,0.0
353412.0,0.0,0.0,0.0
355120.0,0.0,0.0,0.0
356812.0,0.0,0.0,0.0
358632.0,0.0,0.0,0.0
360212.0,0.0,0.0,0.0
361920.0,0.0,0.0,0.0
363612.0,0.0,0.0,0.0
365320.0,0.0,0.0,0.0
367012.0,0.0,0.0,0.0
368720.0,0.0,0.0,0.0
370412.0,0.0,0.0,0.0
372120.0,0.0,0.0,0.0
373812.0,0.0,0.0,0.0
375520.0,0.0,0.0,0.0
377212.0,0.0,0.0,0.0
378920.0,0.0,0.0,0.0
380612.0,0.0,0.0,0.0
382320.0,0.0,0.0,0.0
384020.0,0.0,0.0,0.0
385720.0,0.0,0.0,0.0
387412.0,0.0,0.0,0.0
389128.0,0.0,0.0,0.0
390812.0,0.0,0.0,0.0
392520.0,0.0,0.0,0.0
394212.0,0.0,0.0,0.0
395920.0,0.0,0.0,0.0
397612.0,0.0,0.0,0.0
399320.0,0.0,0.0,0.0
401012.0,0.0,0.0,0.0
402720.0,0.0,0.0,0.0
404412.0,0.0,0.0,0.0
406120.0,0.0,0.0,0.0
407812.0,0.0,0.0,0.0
409552.0,0.0,0.0,0.0
411212.0,0.0,0.0,0.0
412920.0,0.0,0.0,0.0
414612.0,0.0,0.0,0.0
416320.0,0.0,0.0,0.0
418012.0,0.0,0.0,0.0
419720.0,0.0,0.0,0.0
421412.0,0.0,0.0,0.0
423120.0,0.0,0.0,0.0
424812.0,0.0,0.0,0.0
426520.0,0.0,0.0,0.0
428212.0,0.0,0.0,0.0
429920.0,0.0,0.0,0.0
431612.0,0.0,0.0,0.0
433320.0,0.0,0.0,0.0
435012.0,0.0,0.0,0.0
436720.0,0.0,0.0,0.0
438412.0,0.0,0.0,0.0
440120.0,0.0,0.0,0.0
441812.0,0.0,0.0,0.0
443520.0,0.0,0.0,0.0
445212.0,0.0,0.0,0.0
446920.0,0.0,0.0,0.0
448612.0,0.0,0.0,0.0
450320.0,0.0,0.0,0.0
452012.0,0.0,0.0,0.0
453720.0,0.0,0.0,0.0
455412.0,0.0,0.0,0.0
457120.0,0.0,0.0,0.0
458812.0,0.0,0.0,0.0
460632.0,0.0,0.0,0.0
462212.0,0.0,0.0,0.0
463920.0,0.0,0.0,0.0
465612.0,0.0,0.0,0.0
467320.0,0.0,0.0,0.0
469020.0,0.0,0.0,0.0
470720.0,0.0,0.0,0.0
472412.0,0.0,0.0,0.0
474128.0,0.0,0.0,0.0
475812.0,0.0,0.0,0.0
477520.0,0.0,0.0,0.0
479212.0,0.0,0.0,0.0
480920.0,0.0,0.0,0.0
482612.0,0.0,0.0,0.0
484320.0,0.0,0.0,0.0
486012.0,0.0,0.0,0.0
487720.0,0.0,0.0,0.0
489412.0,0.0,0.0,0.0
491120.0,0.0,0.0,0.0
492812.0,0.0,0.0,0.0
494520.0,0.0,0.0,0.0
496212.0,0.0,0.0,0.0
497920.0,0.0,0.0,0.0
499612.0,0.0,0.0,0.0
501320.0,0.0,0.0,0.0
503044.0,0.0,0.0,0.0
504720.0,0.0,750.0,0.0
506612.0,0.0,750.0,0.0
508460.0,0.0,750.0,0.0
510352.0,0.0,750.0,0.0
512232.0,0.0,750.0,0.0
514100.0,0.0,750.0,0.0
515940.0,0.0,750.0,0.0
517832.0,0.0,750.0,0.0
519680.0,0.0,750.0,0.0
521572.0,0.0,750.0,0.0
523420.0,0.0,750.0,0.0
525320.0,0.0,750.0,0.0
527160.0,0.0,750.0,0.0
529052.0,0.0,750.0,0.0
530900.0,0.0,750.0,0.0
532792.0,0.0,750.0,0.0
534640.0,0.0,750.0,0.0
536532.0,0.0,750.0,0.0
538380.0,0.0,750.0,0.0
540272.0,0.0,750.0,0.0
542120.0,0.0,750.0,0.0
544012.0,0.0,750.0,0.0
545860.0,0.0,750.0,0.0
547752.0,0.0,750.0,0.0
549600.0,0.0,750.0,0.0
551492.0,0.0,750.0,0.0
553340.0,0.0,750.0,0.0
555232.0,0.0,750.0,0.0
557084.0,0.0,750.0,0.0
558972.0,0.0,750.0,0.0
560820.0,0.0,750.0,0.0
562712.0,0.0,750.0,0.0
564680.0,17.22,750.0,0.0
566536.0,17.22,750.0,0.0
568468.0,17.22,750.0,0.0
570444.0,17.22,750.0,0.0
572380.0,17.22,750.0,0.0
574356.0,17.22,750.0,0.0
576288.0,17.22,750.0,0.0
578264.0,17.22,750.0,0.0
580200.0,17.22,750.0,0.0
582176.0,17.22,750.0,0.0
584108.0,17.22,750.0,0.0
586084.0,17.22,750.0,0.0
588020.0,17.22,750.0,0.0
589996.0,17.22,750.0,0.0
591928.0,17.22,750.0,0.0
593904.0,17.22,750.0,0.0
595840.0,17.22,750.0,0.0
597816.0,17.22,750.0,0.0
599748.0,17.22,750.0,0.0
601724.0,17.22,750.0,0.0
603660.0,17.22,750.0,0.0
605636.0,17.22,750.0,0.0
607568.0,17.22,750.0,0.0
609544.0,17.22,750.0,0.0
611480.0,17.22,750.0,0.0
613456.0,17.22,750.0,0.0
615420.0,17.22,750.0,0.0
617364.0,17.22,750.0,0.0
619300.0,17.22,750.0,0.0
621276.0,17.22,750.0,0.0
623208.0,17.22,750.0,0.0
625184.0,17.22,750.0,0.0
627120.0,17.22,750.0,0.0
629096.0,17.22,750.0,0.0
631028.0,17.22,750.0,0.0
633004.0,17.22,750.0,0.0
634940.0,17.22,750.0,0.0
636916.0,17.22,750.0,0.0
638848.0,17.22,750.0,0.0
640824.0,17.22,750.0,0.0
642760.0,17.22,750.0,0.0
644736.0,17.22,750.0,0.0
646668.0,17.22,750.0,0.0
648644.0,17.22,750.0,0.0
650580.0,17.22,750.0,0.0
652556.0,17.22,750.0,0.0
654488.0,17.22,750.0,0.0
656464.0,17.22,750.0,0.0
658400.0,17.22,750.0,0.0
660376.0,17.22,750.0,0.0
662308.0,17.22,750.0,0.0
664284.0,17.22,750.0,0.0
666344.0,30.46,750.0,0.0
668196.0,30.46,750.0,0.0
670128.0,30.46,750.0,0.0
672104.0,30.46,750.0,0.0
674040.0,30.46,750.0,0.0
676016.0,30.46,750.0,0.0
677948.0,30.46,750.0,0.0
679924.0,30.46,750.0,0.0
681860.0,30.46,750.0,0.0
683836.0,30.46,750.0,0.0
685768.0,30.46,750.0,0.0
687744.0,30.46,750.0,0.0
689680.0,30.46,750.0,0.0
691656.0,30.46,750.0,0.0
693588.0,30.46,750.0,0.0
695564.0,30.46,750.0,0.0
697500.0,30.46,750.0,0.0
699476.0,30.46,750.0,0.0
701408.0,30.46,750.0,0.0
703384.0,30.46,750.0,0.0
705320.0,30.46,750.0,0.0
707296.0,30.46,750.0,0.0
709228.0,30.46,750.0,0.0
711204.0,30.46,750.0,0.0
713140.0,30.46,750.0,0.0
715116.0,30.46,750.0,0.0
717144.0,30.46,750.0,17.0
719108.0,30.46,750.0,17.0
721132.0,30.46,750.0,17.0
723188.0,30.46,750.0,17.0
725208.0,30.46,750.0,17.0
727268.0,30.46,750.0,17.0
729288.0,30.46,750.0,17.0
731348.0,30.46,750.0,17.0
733372.0,30.46,750.0,17.0
735432.0,30.46,750.0,17.0
737448.0,30.46,750.0,17.0
739512.0,30.46,750.0,17.0
741528.0,30.46,750.0,17.0
743588.0,30.46,750.0,17.0
745608.0,30.46,750.0,17.0
747668.0,30.46,750.0,17.0
749688.0,30.46,750.0,17.0
751748.0,30.46,750.0,17.0
753772.0,30.46,750.0,17.0
755828.0,30.46,750.0,17.0
757852.0,30.46,750.0,17.0
759908.0,30.46,750.0,17.0
761932.0,30.46,750.0,17.0
763988.0,30.46,750.0,17.0
766012.0,30.46,750.0,17.0
768068.0,30.46,750.0,17.0
770216.0,43.32,750.0,0.0
772064.0,43.32,750.0,0.0
774000.0,43.32,750.0,0.0
775976.0,43.32,750.0,0.0
777908.0,43.32,750.0,0.0
779884.0,43.32,750.0,0.0
781820.0,43.32,750.0,0.0
783796.0,43.32,750.0,0.0
785728.0,43.32,750.0,0.0
787704.0,43.32,750.0,0.0
789640.0,43.32,750.0,0.0
791616.0,43.32,750.0,0.0
793548.0,43.32,750.0,0.0
795524.0,43.32,750.0,0.0
797460.0,43.32,750.0,0.0
799436.0,43.32,750.0,0.0
801368.0,43.32,750.0,0.0
803344.0,43.32,750.0,0.0
805280.0,43.32,750.0,0.0
807256.0,43.32,750.0,0.0
809188.0,43.32,750.0,0.0
811164.0,43.32,750.0,0.0
813100.0,43.32,750.0,0.0
815076.0,43.32,750.0,0.0
817008.0,43.32,750.0,0.0
818984.0,43.32,750.0,0.0
821016.0,43.32,750.0,51.0
822980.0,43.32,750.0,51.0
825000.0,43.32,750.0,51.0
827060.0,43.32,750.0,51.0
829080.0,43.32,750.0,51.0
831140.0,43.32,750.0,51.0
833160.0,43.32,750.0,51.0
835228.0,43.32,750.0,51.0
837240.0,43.32,750.0,51.0
839300.0,43.32,750.0,51.0
841320.0,43.32,750.0,51.0
843380.0,43.32,750.0,51.0
845400.0,43.32,750.0,51.0
847460.0,43.32,750.0,51.0
849488.0,43.32,750.0,51.0
851540.0,43.32,750.0,51.0
853560.0,43.32,750.0,51.0
855620.0,43.32,750.0,51.0
857640.0,43.32,750.0,51.0
859700.0,43.32,750.0,51.0
861720.0,43.32,750.0,51.0
863780.0,43.32,750.0,51.0
865800.0,43.32,750.0,51.0
867860.0,43.32,750.0,51.0
869880.0,43.32,750.0,51.0
871940.0,43.32,750.0,51.0
874152.0,55.48,750.0,222.0
876104.0,55.48,750.0,222.0
878208.0,55.48,750.0,222.0
880356.0,55.48,750.0,222.0
882460.0,55.48,750.0,222.0
884604.0,55.48,750.0,222.0
886708.0,55.48,750.0,222.0
888860.0,55.48,750.0,222.0
890960.0,55.48,750.0,222.0
893104.0,55.48,750.0,222.0
895208.0,55.48,750.0,222.0
897356.0,55.48,750.0,222.0
899460.0,55.48,750.0,222.0
901604.0,55.48,750.0,222.0
903708.0,55.48,750.0,222.0
905856.0,55.48,750.0,222.0
907960.0,55.48,750.0,222.0
910104.0,55.48,750.0,222.0
912208.0,55.48,750.0,222.0
914356.0,55.48,750.0,222.0
916460.0,55.48,750.0,222.0
918604.0,55.48,750.0,222.0
920708.0,55.48,750.0,222.0
922856.0,55.48,750.0,222.0
925056.0,55.48,750.0,394.0
927104.0,55.48,750.0,394.0
929212.0,55.48,750.0,394.0
931356.0,55.48,750.0,394.0
933460.0,55.48,750.0,394.0
935604.0,55.48,750.0,394.0
937712.0,55.48,750.0,394.0
939856.0,55.48,750.0,394.0
941960.0,55.48,750.0,394.0
944104.0,55.48,750.0,394.0
946216.0,55.48,750.0,394.0
948356.0,55.48,750.0,394.0
950460.0,55.48,750.0,394.0
952604.0,55.48,750.0,394.0
954712.0,55.48,750.0,394.0
956856.0,55.48,750.0,394.0
958960.0,55.48,750.0,394.0
961104.0,55.48,750.0,394.0
963212.0,55.48,750.0,394.0
965356.0,55.48,750.0,394.0
967460.0,55.48,750.0,394.0
969604.0,55.48,750.0,394.0
971712.0,55.48,750.0,394.0
973860.0,55.48,750.0,394.0
976152.0,59.95,750.0,565.0
978104.0,59.95,750.0,565.0
980212.0,59.95,750.0,565.0
982356.0,59.95,750.0,565.0
984460.0,59.95,750.0,565.0
986604.0,59.95,750.0,565.0
988712.0,59.95,750.0,565.0
990856.0,59.95,750.0,565.0
992960.0,59.95,750.0,565.0
995104.0,59.95,750.0,565.0
997212.0,59.95,750.0,565.0
999356.0,59.95,750.0,565.0
1001460.0,59.95,750.0,565.0
1003688.0,59.95,750.0,565.0
1005880.0,59.95,750.0,565.0
1008108.0,59.95,750.0,565.0
1010300.0,59.95,750.0,565.0
1012528.0,59.95,750.0,565.0
1014720.0,59.95,750.0,565.0
1016948.0,59.95,750.0,565.0
1019140.0,59.95,750.0,565.0
1021368.0,59.95,750.0,565.0
1023560.0,59.95,750.0,565.0
1025788.0,59.95,750.0,565.0
1028076.0,59.95,750.0,754.0
1030208.0,59.95,750.0,754.0
1032400.0,59.95,750.0,754.0
1034636.0,59.95,750.0,754.0
1036820.0,59.95,750.0,754.0
1039048.0,59.95,750.0,754.0
1041240.0,59.95,750.0,754.0
1043476.0,59.95,750.0,754.0
1045660.0,59.95,750.0,754.0
1047888.0,59.95,750.0,754.0
1050080.0,59.95,750.0,754.0
1052308.0,59.95,750.0,754.0
1054500.0,59.95,750.0,754.0
1056728.0,59.95,750.0,754.0
1058920.0,59.95,750.0,754.0
1061148.0,59.95,750.0,754.0
1063340.0,59.95,750.0,754.0
1065568.0,59.95,750.0,754.0
1067760.0,59.95,750.0,754.0
1069988.0,59.95,750.0,754.0
1072180.0,59.95,750.0,754.0
1074408.0,59.95,750.0,754.0
1076600.0,59.95,750.0,754.0
1078828.0,59.95,750.0,754.0
1081216.0,57.97,750.0,874.0
1083248.0,57.97,750.0,874.0
1085448.0,57.97,750.0,874.0
1087668.0,57.97,750.0,874.0
1089860.0,57.97,750.0,874.0
1092088.0,57.97,750.0,874.0
1094280.0,57.97,750.0,874.0
1096508.0,57.97,750.0,874.0
1098700.0,57.97,750.0,874.0
1100928.0,57.97,750.0,874.0
1103120.0,57.97,750.0,874.0
1105348.0,57.97,750.0,874.0
1107540.0,57.97,750.0,874.0
1109768.0,57.97,750.0,874.0
1111960.0,57.97,750.0,874.0
1114188.0,57.97,750.0,874.0
1116380.0,57.97,750.0,874.0
1118616.0,57.97,750.0,874.0
1120800.0,57.97,750.0,874.0
1123028.0,57.97,750.0,874.0
1125220.0,57.97,750.0,874.0
1127456.0,57.97,750.0,874.0
1129644.0,57.97,750.0,874.0
1131868.0,57.97,750.0,874.0
1134156.0,57.97,750.0,1045.0
1136376.0,57.97,750.0,1045.0
1138652.0,57.97,750.0,1045.0
1140964.0,57.97,750.0,1045.0
1143240.0,57.97,750.0,1045.0
1145556.0,57.97,750.0,1045.0
1147832.0,57.97,750.0,1045.0
1150144.0,57.97,750.0,1045.0
1152420.0,57.97,750.0,1045.0
1154736.0,57.97,750.0,1045.0
1157012.0,57.97,750.0,1045.0
1159324.0,57.97,750.0,1045.0
1161600.0,57.97,750.0,1045.0
1163916.0,57.97,750.0,1045.0
1166192.0,57.97,750.0,1045.0
1168504.0,57.97,750.0,1045.0
1170780.0,57.97,750.0,1045.0
1173100.0,57.97,750.0,1045.0
1175372.0,57.97,750.0,1045.0
1177684.0,57.97,750.0,1045.0
1179960.0,57.97,750.0,1045.0
1182276.0,57.97,750.0,1045.0
1184744.0,51.22,750.0,942.0
1186780.0,51.22,750.0,942.0
1188972.0,51.22,750.0,942.0
1191200.0,51.22,750.0,942.0
1193392.0,51.22,750.0,942.0
1195620.0,51.22,750.0,942.0
1197812.0,51.22,750.0,942.0
1200040.0,51.22,750.0,942.0
1202232.0,51.22,750.0,942.0
1204460.0,51.22,750.0,942.0
1206652.0,51.22,750.0,942.0
1208880.0,51.22,750.0,942.0
1211072.0,51.22,750.0,942.0
1213300.0,51.22,750.0,942.0
1215496.0,51.22,750.0,942.0
1217720.0,51.22,750.0,942.0
1219912.0,51.22,750.0,942.0
1222140.0,51.22,750.0,942.0
1224332.0,51.22,750.0,942.0
1226560.0,51.22,750.0,942.0
1228752.0,51.22,750.0,942.0
1230980.0,51.22,750.0,942.0
1233172.0,51.22,750.0,942.0
1235400.0,51.22,750.0,942.0
1237688.0,51.22,750.0,1114.0
1239904.0,51.22,750.0,1114.0
1242180.0,51.22,750.0,1114.0
1244496.0,51.22,750.0,1114.0
1246772.0,51.22,750.0,1114.0
1249084.0,51.22,750.0,1114.0
1251364.0,51.22,750.0,1114.0
1253676.0,51.22,750.0,1114.0
1255952.0,51.22,750.0,1114.0
1258264.0,51.22,750.0,1114.0
1260540.0,51.22,750.0,1114.0
1262856.0,51.22,750.0,1114.0
1265132.0,51.22,750.0,1114.0
1267444.0,51.22,750.0,1114.0
1269720.0,51.22,750.0,1114.0
1272036.0,51.22,750.0,1114.0
1274312.0,51.22,750.0,1114.0
1276624.0,51.22,750.0,1114.0
1278900.0,51.22,750.0,1114.0
1281220.0,51.22,750.0,1114.0
1283492.0,51.22,750.0,1114.0
1285804.0,51.22,750.0,1114.0
1288288.0,44.43,750.0,1097.0
1290396.0,44.43,750.0,1097.0
1292672.0,44.43,750.0,1097.0
1294984.0,44.43,750.0,1097.0
1297260.0,44.43,750.0,1097.0
1299576.0,44.43,750.0,1097.0
1301852.0,44.43,750.0,1097.0
1304164.0,44.43,750.0,1097.0
1306440.0,44.43,750.0,1097.0
1308756.0,44.43,750.0,1097.0
1311032.0,44.43,750.0,1097.0
1313344.0,44.43,750.0,1097.0
1315620.0,44.43,750.0,1097.0
1317940.0,44.43,750.0,1097.0
1320212.0,44.43,750.0,1097.0
1322524.0,44.43,750.0,1097.0
1324800.0,44.43,750.0,1097.0
1327120.0,44.43,750.0,1097.0
1329392.0,44.43,750.0,1097.0
1331712.0,44.43,750.0,1097.0
1333980.0,44.43,750.0,1097.0
1336296.0,44.43,750.0,1097.0
1338672.0,44.43,750.0,1028.0
1340884.0,44.43,750.0,1028.0
1343160.0,44.43,750.0,1028.0
1345476.0,44.43,750.0,1028.0
1347752.0,44.43,750.0,1028.0
1350064.0,44.43,750.0,1028.0
1352340.0,44.43,750.0,1028.0
1354656.0,44.43,750.0,1028.0
1356932.0,44.43,750.0,1028.0
1359244.0,44.43,750.0,1028.0
1361520.0,44.43,750.0,1028.0
1363836.0,44.43,750.0,1028.0
1366112.0,44.43,750.0,1028.0
1368424.0,44.43,750.0,1028.0
1370700.0,44.43,750.0,1028.0
1373016.0,44.43,750.0,1028.0
1375292.0,44.43,750.0,1028.0
1377604.0,44.43,750.0,1028.0
1379880.0,44.43,750.0,1028.0
1382196.0,44.43,750.0,1028.0
1384476.0,44.43,750.0,1028.0
1386792.0,44.43,750.0,1028.0
1389252.0,39.97,750.0,1200.0
1391376.0,39.97,750.0,1200.0
1393652.0,39.97,750.0,1200.0
1395964.0,39.97,750.0,1200.0
1398240.0,39.97,750.0,1200.0
1400556.0,39.97,750.0,1200.0
1402832.0,39.97,750.0,1200.0
1405144.0,39.97,750.0,1200.0
1407420.0,39.97,750.0,1200.0
1409740.0,39.97,750.0,1200.0
1412012.0,39.97,750.0,1200.0
1414324.0,39.97,750.0,1200.0
1416600.0,39.97,750.0,1200.0
1418916.0,39.97,750.0,1200.0
1421192.0,39.97,750.0,1200.0
1423504.0,39.97,750.0,1200.0
1425780.0,39.97,750.0,1200.0
1428096.0,39.97,750.0,1200.0
1430372.0,39.97,750.0,1200.0
1432684.0,39.97,750.0,1200.0
1434960.0,39.97,750.0,1200.0
1437280.0,39.97,750.0,1200.0
1439648.0,39.97,750.0,994.0
1441788.0,39.97,750.0,994.0
1443972.0,39.97,750.0,994.0
1446200.0,39.97,750.0,994.0
1448392.0,39.97,750.0,994.0
1450620.0,39.97,750.0,994.0
1452812.0,39.97,750.0,994.0
1455040.0,39.97,750.0,994.0
1457232.0,39.97,750.0,994.0
1459460.0,39.97,750.0,994.0
1461660.0,39.97,750.0,994.0
1463880.0,39.97,750.0,994.0
1466072.0,39.97,750.0,994.0
1468300.0,39.97,750.0,994.0
1470496.0,39.97,750.0,994.0
1472720.0,39.97,750.0,994.0
1474912.0,39.97,750.0,994.0
1477148.0,39.97,750.0,994.0
1479332.0,39.97,750.0,994.0
1481560.0,39.97,750.0,994.0
1483752.0,39.97,750.0,994.0
1485980.0,39.97,750.0,994.0
1488172.0,39.97,750.0,994.0
1490400.0,39.97,750.0,994.0
1492792.0,35.85,750.0,1062.0
1494904.0,35.85,750.0,1062.0
1497180.0,35.85,750.0,1062.0
1499496.0,35.85,750.0,1062.0
1501772.0,35.85,750.0,1062.0
1504084.0,35.85,750.0,1062.0
1506360.0,35.85,750.0,1062.0
1508676.0,35.85,750.0,1062.0
1510952.0,35.85,750.0,1062.0
1513264.0,35.85,750.0,1062.0
1515548.0,35.85,750.0,1062.0
1517856.0,35.85,750.0,1062.0
1520132.0,35.85,750.0,1062.0
1522444.0,35.85,750.0,1062.0
1524720.0,35.85,750.0,1062.0
1527036.0,35.85,750.0,1062.0
1529312.0,35.85,750.0,1062.0
1531624.0,35.85,750.0,1062.0
1533900.0,35.85,750.0,1062.0
1536216.0,35.85,750.0,1062.0
1538496.0,35.85,750.0,1062.0
1540804.0,35.85,750.0,1062.0
1543188.0,35.85,750.0,994.0
1545308.0,35.85,750.0,994.0
1547500.0,35.85,750.0,994.0
1549728.0,35.85,750.0,994.0
1551920.0,35.85,750.0,994.0
